sentence1,sentence2,label,idx
A woman is taking a picture.,Bowling strike rate is defined for a bowler as the average number of balls bowled per wicket taken.,2.787958930255324,556
"""IT is the only vehicle on which established economies will be able to compete,"" Barrett said.",The silver train is parked in a station.,3.529153368049892,299
A man is playing flute.,A close-up of a horse.,1.985830628580208,400
A young man is playing the piano.,A woman plays an electric guitar.,4.873014683413725,1165
Jordan Opens First Tent Camp for Syrian Refugees,The puppy tried to get out of the tub.,3.027334537523378,997
Intrinsic reward is the emotional pay-off that you get by completing an activity.,A yellow and orange bird hold on to the side of a cage.,2.251184434004303,880
A man is riding on a boat.,Israel Police Clash With Palestinians in Jerusalem,1.253132430030048,311
"Sirius carries National Public Radio, although it doesn't include popular shows such as ""All Things Considered"" and ""Morning Edition.""",A man is pouring oil into a pan.,0.010584989620561,379
"Today in History, April 23",What works for me is to switch the subjects and take frequent breaks.,1.822116793663803,1264
Shares of Coke closed New York Stock Exchange trading Thursday at $44.01.,"The academy will get its own internal report next week and it will be made public, Rosa said.",2.916132223892472,619
I think you need to apply a little statistical thinking to this.,A grey dog standing in a grassy field.,2.23708573138294,280
Five kittens are eating out of five dishes.,A person is burning cameras.,1.532562061491523,1235
A woman and a man are amused by headphones.,Research does indicate that sleeping after studying is a pretty good rule-of-thumb.,3.701742196044768,1344
"Yes, this is OK, as it allows you to emphasise certain things, that you want the readers to notice.",Egypt braces for more violence as Muslim Brotherhood calls 'march of anger',0.337569952789042,490
Roadside bomb kills 10 Afghan civilians: police,As per your original question: The  Wikipedia section does not claim that Joseph P Kennedy bought John F Kennedy's victory.,1.970389084328034,854
A motorcycles is parked near a wall covered with a graffiti scene of a cityscape.,John Cavan has some reasonable and appropriate methods for increasing a rabbits weight in his answer.,0.866122888159332,1140
A young boy has a red fishing pole.,A monkey is riding a bus.,4.779189564041535,566
A woman is cutting potato.,A woman poses for the camera.,1.194491294372593,318
"Since you're being kind of vague here, I can only give you a vague answer.",The teen rode his bike around the people walking in the courtyard.,0.109048137498093,308
"If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.",At least 28 people die in Chinese coal mine explosion,2.179250612767809,1255
"Shares of Halliburton fell 71 cents, or 3 percent, to close at $21.59 yesterday on the New York Stock Exchange.",Police believe Wilson then shot Jennie Mae Robinson once in the head before turning the gun on herself.,4.226654258442583,878
"Basically, the rule is that you must play the ball, and not the man, until someone catches the ball.",Instead of trying to force specific answers or method's on them.,1.13157173448381,335
"Dick was an idea guy and a people guy, not a science guy.",Two women are slicing some lemons.,0.514537835056349,130
"Mahmud controlled access to Saddam for everyone but immediate family members, Pentagon officials said.","The 21-year-old eagle, found by a zookeeper early Thursday, had severe puncture wounds to his abdomen and back, spokeswoman Julie Mason said.",0.994633152749219,578
"I feel your pain - I absolutely pour with sweat with any vigorous exercise, even in cool conditions.",Iran President Hassan Rouhani wants nuclear deal in months,2.201925088191616,989
The young adult are cold,"Freight train derailment, explosion prompts evacuation",2.848760318730549,125
the tan dog is playing with the red dog out in the snow,"""I had mainly been"" is fine, in the context you're using it.",4.751583071578747,545
"Announcing the selection, Kmart CEO Julian Day said Grey will help the retailer ""find creative ways to communicate the unique strengths of Kmart to the new America consumer.""",Research does indicate that sleeping after studying is a pretty good rule-of-thumb.,4.510896421893699,598
China to resume US investment talks,"Today in History, Jan. 21",0.999919246540316,218
Breivik complains of 'ridicule',Scores 'killed' in Boko Haram raid in Nigeria,3.531831583234335,566
A turtle walks over the ground.,"The church's lawyer, Shirley Phelps-Roper, was clear: ""What they have done is a thinly veiled attempt to do an end run around the constitution,"" she said.",4.14492146523939,1093
Chinese lunar rover lands on moon,"Jail is a municipal level, prison is on a state/federal/provincial/territory level.",1.720389265503454,56
The U.S. appears to have a smaller shadow economy for a few reasons in no particular order.,A pink bicycle is in front of a building.,0.249169288579646,910
Texas residents seek healing at church after deadly blast,A woman is chopping garlic with a knife.,3.73848776708302,1363
Iran backs proposal for meeting on Syria conflict,Secretary of State Colin Powell said yesterday that contacts with Iran would continue.,3.932129539528377,1443
The important thing I try to remember is just to pay attention.,A woman is mixing food in a bowl.,2.727010229158652,756
A black dog is chasing two birds on the shore of the ocean.,I agree with others that tracking your time is fundamental to the solution.,4.980384125240195,1427
A man in a dress suit is riding a bike down the paved road.,"Starting with a whole chilled piece of meat, I quickly pour boiling water over all the outside surface.",4.202409486643182,1148
There are a lot of push up variations you can do and they all stress different muscle systems.,A slow loris is biting a persons finger.,3.790635088673584,1073
The man is in a deserted field.,"The difference is huge, as not all non-physical things exist in minds.",3.434821431947792,1383
"For fiction, I have little proof to show of blogs being published as print and/or ebooks.",A man is shooting off guns.,1.302351424530547,612
The puppy tried to get out of the tub.,A man is spitting.,4.890518998290666,1068
"Still, he said, ""I'm absolutely confident we're going to have a bill.""",A man plays the guitar.,4.390752543353028,366
Israel expands subsidies to settlements,I would definitely go for a slightly slower first half.,1.088596740836548,292
South Africa train crash kills at least 19,Lawyers: Colo. shooting suspect is mentally ill,4.893810373708941,49
"Break the bulb into cloves, breaking off the bottom and the dry stick that goes up the middle.",A guy is playing an instrument.,2.104530672493072,1394
Not all negative claims can be validly reformulated into positive claims.,"Under NASD regulations, Mr. Young can file a response and request a hearing before an NASD panel.",4.755565711596633,1370
Turtles love eating goldfish and lots of things that fit into their mouths.,"I agree with Kate Sherwood, you should be able to attribute most quotes these days by simple fact checking.",1.999745595153796,46
Syria opposition unity take face specter of collapse,A bunny is playing with a stuffed bunny.,1.511916724732259,878
A man has his skis ready for the field to get iced out,The least that can be said is that we must be born with the ability and 'knowledge' to learn.,3.252008973497012,1091
A close-up of a brown horse.,"Selenski used the mattress to scale a 10-foot razor wire, Fischi said.",0.061968093887268,493
"Tenet has been under scrutiny since November, when former Chief Executive Jeffrey Barbakow said the company used aggressive pricing to trigger higher payments for the sickest Medicare patients.",A animated airplane is landing.,0.539370681636868,1033
"Yes, you should stretch before running, but not the sit down and reach kind of stretching.",A black and white photo of a man standing next to a bus.,1.573047363004415,314
China strives to avoid economic traps,"American black bears They are somewhat common in some wilderness areas of California, mostly in the mountains.",0.573753994255865,736
Two kids are playing a game of Foosball.,"To start, the main drivers of economic growth are resources, technology, and institutions.",4.865394621565498,818
"As an complement to the other answers, let me address the question of why planets tend towards tidal locking.",Oil prices down in Asian trade,1.224963387696752,1401
Two bald eagles perched on a branch.,Egypt braces for more violence as Muslim Brotherhood calls 'march of anger',4.526014550896385,1101
A young blonde girl wearing a smile and a bicycle helmet.,The woman is pouring oil into the pan.,4.113474625016172,523
A man with long hair is looking through a camera.,A white cat laying on a sheet.,2.249170428494995,910
A black dog is running through the snow.,When using a regular taxi make sure it's with a reputable company or you agree upon the rate upfront.,0.104171338847194,1122
Greek police arrest German on suspicion of spying,"As was mentioned, the problem with cheese is the potential for Listeria.",1.717713411186842,1294
New UN peacekeeping chief named for Central African Republic,Manchester United Reveal Share Price Details,1.350989263415751,830
Greek police arrest German on suspicion of spying,"There are plenty of ATMs and Exchanges all around the city, especially in city center.",2.772611134063453,807
Preserving grammaticality and preserving meaning of the sentence are two different things.,A person makes fire.,0.576895271540502,609
"The Note's Must-Reads for Friday, December 6, 2013",Eurozone to lend Spain up to 100 bil. euros,4.089967143515285,583
"The world's largest software company said it recognized the difficulty the multiple patches posed for companies, and set out to make it easier for them to apply the updates.","Volkswagen's ""gesture of goodwill"" to diesel owners",2.566446872442274,478
I can only think of context using insofar as or insofar that.,"White fish are, as a rule, more delicately flavored than darker fleshed fish.",3.418710820541868,1268
Two horses standing in a field with trees in the background.,"The incremental step, reported by researchers at UC San Francisco, is the latest in a decade-long effort to infect mice with the virus.",4.391469407615645,394
A woman is sitting up asleep with her head resting on her hand.,The two men are wearing pants.,0.332333981775785,715
"In Russian, for example, animacy is not clear-cut in the distinction animate/inanimate.",Eating off a spoon has to be an unusual experience for them.,2.320328058255152,1440
I was invited in to pitch story ideas to Ron Moore at ST:TNG.,A jockey rides a horse at a gallop.,2.24855207066288,719
It was random that she faced Li Na in the first round - not because she's seeded/ranked #127.,Two men in business dress are standing by the side of a road.,0.280319313752675,225
"""We're going to do everything in our power to get money back to ratepayers as quickly as possible,"" Kennedy said.",Skiing is a sport where taking lessons pays off very quickly.,4.182956301726863,495
A man walks his dog on the beach.,Budget negotiations between the mayor and the City Council are entering high gear.,4.955971599033317,167
All the same methods of analysis that are used with spoken languages apply successfully to signed languages.,"A Spanish tanker, Sandra Tapias, was to be loaded with another million barrels, bought by Spanish refiner Cepsa SA, in the afternoon.",2.39989916742424,50
I think you need to apply a little statistical thinking to this.,A laptop and a PC at a workstation.,3.429507557034835,6
"Yes, your sentence will be clearer if you write the actual word instead of the slash.",Two blasts rock Syrian capital,3.458401357639956,855
Calif man pleads not guilty in girl kidnap case,Two boys are in midair jumping into an inground pool.,2.242929420124239,1066
Google invests $200 million in Texas wind farm,"The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.",4.445061592253154,1041
I  believe one cannot taste the difference between minced(canned) and fresh garlic once it is cooked.,We have quite a few people here who have grown peppers and small tomatoes indoors and in pots.,2.147730021765991,1299
"Remember, from the Fleet's point of view, the rest of the galaxy is what's moving and experiencing time dilation.","Sinhala, one of the languages spoken in Sri Lanka has a four way deixis system.",1.362664023946158,778
Spectators taking pictures of a rally car.,"The above advice is quite good, just wanted to add on thing to consider regarding food in bear country.",2.625763257931866,523
"5 killed, 50 injured in Pakistan blast",A man is slicing potato.,1.296576651271758,999
The white and brown dog is running quickly through the grass.,Two Asian men are gathering materials for their business and their child had to come with them.,2.02662438514249,529
Pranab stresses need to strive for peace by nations,Woman in a black dress walking on the street.,4.243942740830114,265
A woman doesn't have her arms up because she's paralyzed from the neck down,The man is very skilled.,4.429430287648319,230
"Gaza militants fire 40 rockets into Israel, 3 hurt: police",A woman is cleaning a shrimp.,3.356063460618385,878
The man is aiming a gun.,a woman has a child.,3.180171895734948,357
Two boys in black swimming trunks are holding another boy by his arms and legs on a beach.,A dog pushes a toddler into a rain puddle.,1.965795268014016,706
I had a similar issue but in what seemed to be a simpler situation.,As others have said if you want to get to Split the best public transport offering is by bus.,3.506375011682082,321
A man is enjoying watching three asian children dance.,A woman is peeling a prawn.,1.806207758305122,384
"For the entire season, the average five-day forecast track error was 259 miles, Franklin said.",A guy is playing an instrument.,1.97840941754351,600
"The appropriate pH level of the water does vary a bit by fish, but too acidic can definitely kill them.",Activists: Syrian troops kill dozens near Damascus,4.419767970345675,1232
"Tenet has been under scrutiny since November, when former Chief Executive Jeffrey Barbakow said the company used aggressive pricing to trigger higher payments for the sickest Medicare patients.",A woman is peeling a potato.,4.191198540753181,1212
Four girls in swimsuits are playing volleyball at the beach.,People walking in the dark.,2.603027083864188,1302
The biggest reason I can think of is that you're taking away a defence mechanism for the cat.,a group of people white water rafting in a blue raft.,3.061929197662802,1012
The baby laughed in his car seat.,A man is playing a keyboard.,3.782796560551764,89
A scantily clad woman is standing next to a car.,Nine killed in Syrian-linked clashes in Lebanon,2.695984716200864,804
Hong Kong set for democracy march,12 killed in bus accident in Pakistan,3.053549970710473,31
A man is eating a pizza.,"Robber steals $53 million worth of jewels in Cannes, police say",0.018703882623297,297
Japanese politician apologizes for sex comment,"In my experience, babies tend to wake up by themselves when they get hungry.",2.645838959455703,439
A man calling for a taxi at the airport on a sunny day.,A group of people eat at a table outside.,0.903465254517838,245
The point is to get the air out that the infant sucks into the stomach while feeding.,Two dogs play in the snow.,4.112904939491559,881
"Tenet has been under scrutiny since November, when former Chief Executive Jeffrey Barbakow said the company used aggressive pricing to trigger higher payments for the sickest Medicare patients.",Romney taped at secret donor talk,1.447330509931163,1417
"Kyoto, at least does, as described here: JR Kyoto Station.","Tito Barbini, a regional minister for agriculture in Tuscany, Italy, criticized the absence Tuesday in Sacramento.",2.714727464155878,890
A doctor prescribes medicine to a patient.,A bird is bathing in a sink.,1.218866799746179,1183
"Calvin Hollins Jr.'s attorney, Thomas Royce, has repeatedly said his client had no link with the company that owned and operated E2.",Others have made some good suggestions about how to neutralize the odors in the area.,4.549780202126462,137
"""What I am really looking for is an estimation of the Muslim population..."" @ThanosK and @T.E.D., an overall, general population estimation f.e.",A band is playing onstage.,0.290811683440551,906
Texas residents seek healing at church after deadly blast,At least 12 killed in Nigeria church bombing,0.800622765762771,749
"Pardon the brevity of this answer, but I would say ""named"" is preferred within the context of your example.","Mr. Bush did not discuss this when he issued a brief statement yesterday thanking the commission for its work, and saying, ""Our journey into space will go on.""",1.608923427960517,936
I have seen cats not like using the litterbox for a variety of reasons.,Budget negotiations between the mayor and the City Council are entering high gear.,1.000294821199185,274
"The Nasdaq composite index advanced 20.59, or 1.3 percent, to 1,616.50, after gaining 5.7 percent last week.",The plane is getting ready to take off.,4.313621354349678,1461
I had a similar issue but in what seemed to be a simpler situation.,a boy is running on the sidewalk,4.585625031275002,258
The boy is playing the piano.,"The Note's Must-Reads for Friday, July 12, 2013",1.052513586186512,253
Residents near Gaza instructed to stay near shelter,Yours looks like the one we used for my kids (same brand and everything).,0.496187184059124,1027
"If you don't want to pay for Adobe Acrobat Pro, as @schultem mentions, LaTeX can do this with embedded hyperlinks.",two girls walking in the street,1.203597323661891,624
People ride mopeds in an urban setting.,I am sure this is more phylosophical and ethical question than it seems.,3.439847167518968,980
Two brown horses standing in grassy field.,Zambrano pitched seven innings and allowed two runs on five hits and four walks.,0.420528977986735,1226
They are preparing for a performance at school.,A skateboarder is jumping over an obstacle in front of a white house.,1.972821334110232,559
"If you have access to it, you can very easily do that with Thomson Reuters’ Web of Science portal.",A little boy is throwing a man in water.,0.774559071876922,472
A golden colored dog jumps around in the grass while holding a stick in its mouth.,"According to current models of human concept learning, the answer to your question is both.",2.617773710469872,248
The dogs are chasing a cat.,The big white dog is running in the grass.,1.610304473442936,457
David Weber's The War God's Own has some lengthy travel scenes in it which he does quite well.,Lady in a pink Tinkerbell jacket stands next to the railing and looks out at the water.,2.183308864394401,664
The animal with the big eyes is eating.,Five greyhounds are racing on a sand track.,0.577934529728855,867
"A former candidate for governor of New York, he styled himself an advocate of better corporate governance.",You can get a rough estimate from using an online calorie estimation website.,4.384877054473292,395
A black dog is running after a white dog in the snow.,Four women and two men sit at a long table in a restaurant.,4.934815967972161,1119
A seated young woman in a hat is reading at a coffee shop.,A dog is being squirted with a hose as it jumps into a paddling pool.,1.990031297222894,1466
I was invited in to pitch story ideas to Ron Moore at ST:TNG.,A woman is cutting raw fish.,2.623832654458745,41
"Scrimshaw, Supervisor, Best Minister and Ten Most Wanted are expected to complete the Belmont field.",A man is slicing potato.,4.074604685689112,194
Indian police round up all five suspects in Mumbai rape case,lay down a knife horizontaly on the cloves and hit it.,3.097052070231237,280
"It is hard to delineate emotion completely from thoughts or sensations, because emotion can contain both.",It is meant to stimulate root growth - in particular to stimulate the creation of roots.,2.79942766952293,1381
PG&E Corp. shares were up 39 cents or 2.6 percent at $15.59 on the New York Stock Exchange on Tuesday.,A small bird standing on a log at the waters edge.,1.732183021331405,136
"But in the end, all the worm did was visit a pornography site, said Vincent Weafer, a security director with Symantec Security Response in California.",A monkey pratices martial arts.,1.642563035193927,1484
A skier is jumping in the air over a snowfield near a mountain range.,The black dog is running through the grass.,2.427540514613138,263
The lamb is looking at the camera.,A man in a white shirt and black pants is smiling.,0.766768490475654,1176
"She obviously has a legit excuse, although she could have been more responsible and ""have"" told you in advance.",Mohamed Morsi sworn in as Egypt's President,3.801227926704067,608
Black bird sitting on a concrete slab.,"Having fairly recently taken up the sport myself, I feel your discomfort.",4.995074791133751,684
A man playing the guitar.,A black and white dog is running through grass.,0.341372872795918,539
"The Standard & Poor's 500 Index slipped 4.77, or 0.5 percent, to 929.62.",A jockey rides a horse at a gallop.,0.364003384179871,100
I've found an additional concept that may be related to the original question: prototype theory.,"""It got up on his personal radar screen in the past week, and I had to get my pitch.",3.544438017262902,1479
A man is buttering a piece of bread.,"MedImmune Vaccines, the maker of FluMist, made between 4 million and 5 million doses this year.",1.382896045753905,1452
10 Things to Know for Wednesday,There is no clear successor for Mr. O'Neill at Hyundai.,1.642540073577926,1336
My experience is that a normal taxi is always cheaper.,Two men in fleeces and hats looking at the camera.,1.664194013024364,951
A tiger is playing with his trainer.,The children want to swim.,2.867552653288051,1308
I started watching the Stargate series by watching Atlantis first!,Two dogs playing by the shore.,1.426826861670961,466
Two people walking along the shore at sunset.,"The AAVSO data seems to indicate that it might have already peaked, at around 10.5 (visual).",1.485131299673563,140
Eclipse Below are list of eclipse shortcuts which I use almost everyday.,Black and brown table in living room setting.,1.056539011167034,310
"Most people want not only to be WELL off, but to become BETTER off as time goes by.",A person is playing the keyboard.,2.19653722693945,1306
A man is peeling a banana.,Calico cat sitting on step in front of a door.,2.117845026018384,1425
"Once you open it up to toxins, the answer is clearly no, boiling is not enough.",A doctor prescribes a medicine.,2.72305739512777,413
The blaze then spread to several surrounding structures on the property and destroyed them.,A man is eating bread.,1.645810183170723,869
UK alert on Syrian chemical arms,Five killed in Saudi Arabia shooting,4.824213084321074,901
"Since this is a relatively new problem for behavioral researchers, I don't know that there is a common consensus.","There's the naïve version of spike triggered averaging, and the sophisticated version.",3.32889361791781,572
Running downhill is the BEST way to strengthen your quad muscles.,A boy with an oar walks out of the surf and onto a beach.,4.350163413635191,1310
A girl bounces in a bounce house.,Two children lying in the snow making snow angels,3.166711607625309,1195
A man with a grey beard rides his bike on the beach of the ocean.,Lawyers: Colo. shooting suspect is mentally ill,4.195961116846895,344
"Messi nets 300th, 301st goals in Barcelona win","IBM said the Rational products were also integrated with Rational PurifyPlus, which allows developers to work in Java, Visual C# and VisualBasic .Net.",0.405327063623732,477
It indeed appears the Andromeda galaxy (M31) and The Milky Way (MW) are en route to a collision.,A black and white cat is high up on tree branches.,3.343395044767394,1344
The child is the woman's kid.,"Nick Pollard, the head of Sky News said: ""This is a shocking blow for James's family.",3.543746513947724,1398
A cat is pouncing on a trampoline.,Obama's delicate dance on same-sex marriage,1.314374694694606,1442
A bus drives down a busy road.,A crowd of people at an outdoor event,1.913808922305765,806
"""I feel that people that are sending these messages are infringing on my rights and everyone else's rights to use their computers,"" said McKechnie.",A man with sunglasses looking straight ahead.,3.093184469985291,522
"I visited Peru in August, starting from Lima and touring for three weeks.",Bangladesh Islamist leader executed,1.342218466870822,169
Iran backs proposal for meeting on Syria conflict,That is indeed Greek Looks like a Ticket to a museum or field.,0.607259662487987,432
A man is serving cake.,"Here's what I saw with my fraternal twins: While learning to speak, all children develop some of their own dialect.",0.560549758304143,878
A little boy is drinking from a juice packet.,A girl is riding a bicycle.,1.78123282979655,185
A baby is crawling happily.,"The most common side effects after getting the nasal spray were nasal congestion, runny nose, sore throat and cough.",3.898735347188605,799
A man in red swim trunks playing volleyball.,I've been happy with the iRobot Roomba for floor cleaning.,0.052251733458815,1388
Almagor blasts Netanyahu over prisoner release,A man is kayaking in rough waters.,1.118306814233157,223
"The Note's Must-Reads for Friday, December 6, 2013",A man is eating something.,4.549872358443449,730
Assad meets with Red Cross officials in Syria,Two teenagers arrested after string of sex attacks on Manchester University campus,0.082182862869165,48
"In a ""first-past-the-post"" system, it is difficult to sustain more than two parties.","Three dogs playing in the snow, with a city in the background.",1.294205768937858,691
"Why is the speed of light 299,792,458 m/s, and not (for instance) 3,1 or 4,3 x 10^44 m/s?",A jockey rides a horse at a gallop.,2.287751090026384,823
The girl is slicing an onion.,8 dead after heavy rains on island of St Vincent,0.048885912356073,818
"I've still got a fighting chance, though,"" Hewitt said after battling to overcome Davydenko 6-3 4-6 6-3 7-6 (7-5) on centre court.","Together, we will find creative ways to communicate the unique strengths of Kmart to the 'new America' consumer.""",1.183696787148483,670
A man with glasses and two plastic bottles in the foreground.,Turkey's PM Warns Against Protests,1.853976449004908,975
"A Merrill Lynch spokesman said ""we are pleased with the judge's decision.""",British police deny protecting sex abuser Savile,2.755715590997899,40
"The world's largest software company said it recognized the difficulty the multiple patches posed for companies, and set out to make it easier for them to apply the updates.",It appears as though it has likely started to bolt.,2.491193772331665,589
Shares of Coke closed New York Stock Exchange trading Thursday at $44.01.,"Astronomers have clocked eight more moons orbiting Jupiter, bringing its known total to 60.",1.990403637400623,1014
"The identical rovers will act as robotic geologists, searching for evidence of past water.","With 97 percent of precincts counted tonight, 68 percent of voters opposed the tax.",3.281800199081624,1208
A bird eating from a bird feeder.,US spends $50m on carp invasion,4.139253348945569,1289
A clown performs for brother and sister as the rest of the party watches.,A young man on a beach is performing skateboard stunts.,1.586672312419898,1312
One man is breaking cement on another man's chest.,As others have said if you want to get to Split the best public transport offering is by bus.,1.739476818152314,1443
A man practicing boxing,A woman puts on sunglasses.,3.66963095932685,388
The president is not really all that important for German people.,A young man is playing the guitar.,0.149776519822571,139
"The Note's Must-Reads for Monday, November 25, 2013",Singapore stocks close 0.54 pct higher,2.424956337954518,43
Three humans are walking a dog.,Agents confiscated several classified documents in his possession and interrogated him.,3.221464527711702,1330
A black and white cat is sitting on a brown chair looking up.,I like to think of multitasking as rapid task switching.,1.307760916472551,1326
"The technology-laced Nasdaq Composite Index <.IXIC> jumped 26 points, or 1.78 percent, to 1,516.",A black dog is walking along the side of a pool.,2.159141837709381,140
Global progress seen in ending death penalty,"Britain's Prince Philip hospitalised, to miss jubilee",0.652251222068926,168
"Another million barrels, bought by Spanish refiner Cepsa SA, was to be loaded onto a Spanish tanker, the Sandra Tapias.","It will cost about $20,000 per average course of treatment -16 to 17 weeks.",4.847080360008965,1464
A dog is chasing cows.,A man is sitting on one of two red benches and staring into a kiosk.,4.883989887196565,132
My answer would be depending on which GRE are you referring to?,There is no clear successor for Mr. O'Neill at Hyundai.,2.059621529459626,727
A family is playing on the beach with their dog.,I am too a hobby swimmer but as part of my triathlon training.,1.823684955390184,793
Two women sitting in lawn chairs.,"American black bears They are somewhat common in some wilderness areas of California, mostly in the mountains.",3.179339523130028,378
A woman is brushing her feet.,Two dogs playing by the shore.,0.886098004345208,791
DPRK leader calls for better ties with S.Korea,A man plays the piano.,2.459426202526728,889
"In a ""first-past-the-post"" system, it is difficult to sustain more than two parties.",The skinny dog with the long tail is traveling through the field.,2.660235120002942,1449
A man and a woman on a bench.,The woman reported that she felt threatened and obtained a warrant for Stackhouse's arrest from the local magistrate's office.,2.654886609816327,644
Protesters clash with police in Caracas,The federal standard for ozone is 0.12 parts per million.,2.031584061271337,1402
"Zipf’s law, as I understand it, is not really about languages, but about statistics and probability.",A man is tying in the machine.,3.63167986553738,701
You are safe to use the bottles as long as they have been properly sterilised.,The silver train is parked in a station.,3.854991147543205,1282
"Large-format cameras are very much worth buying used; they're often extremely well-cared-for, if not coddled.","Fatalities in rollover crashes accounted for 82 percent of the increase in 2002, NHTSA said.",0.922664918624323,403
Thai government says elections Feb. 2,"Mel Gibson is negotiating with Newmarket Films to distribute his embattled Biblical epic ""The Passion of Christ"" in the United States.",0.938497234231304,568
"The first health-care worker in the country to die of SARS was a Filipina-Canadian who contracted the disease at North York General Hospital, the site of the second outbreak.","sufficient is an upper bound, necessary is a lower bound.",1.52153013260176,858
It was random that she faced Li Na in the first round - not because she's seeded/ranked #127.,US drone strike kills 8 in NW Pakistan,1.585832770792173,324
The player shoots the winning points.,The fire spread to several surrounding structures on the property and destroyed them as deputies held back firefighters.,2.012765329001316,1322
A man is playing the drums.,A girl is on a sandy beach.,3.565004330601617,316
Feel the fear... And do it anyway The book recommends to feel the fear.,Supermarket chains are accusing union leaders of breaking off contract talks prematurely over the weekend as grocery clerks gear up for a possible strike.,4.275870597372659,201
"As others have mentioned, the iRobot Roomba is an excellent example of a household robot which does meaningful work.",A guy is playing an instrument.,2.021475178294028,295
A person is combing a cat hair.,Several hikers rest with their gear in front of a mountain.,3.073890079111429,1315
Coagulated egg proteins in combination with gluten give baked goods the supporting structure they need.,A man dives into a swimming pool.,4.870472728723052,1276
My answer would be depending on which GRE are you referring to?,"At first, I thought this is a bit of a tricky question.",4.079754395671104,346
Here's a technique  I've developed without being aware of it: Multiple Browsers.,A man is singing to a woman.,3.988825831166965,1385
"The American Anglican Council, which represents Episcopalian conservatives, said it will seek authorization to create a separate group.",A man is getting into a car in a garage.,2.019645513251817,385
Two girls in blue and teal dresses and large hats are standing next to a large tree trunk.,A grey cat laying on a dining table.,0.458947968044087,79
A young boy jumping into a lake.,A jockey rides a horse at a gallop.,3.590942677748979,1024
Syria opposition unity take face specter of collapse,Two women shearing a white sheep in a wooden stall.,4.476500059918304,897
A black dog is running through the snow.,Iowa State athletic director Bruce Van de Velde would not confirm an offer was made to Lebo.,0.376633567561825,566
Feel the fear... And do it anyway The book recommends to feel the fear.,"I think Keltari has some good ideas.... A cat can change its ""taste"" in litter material.",4.652021326045509,604
He is taking the diaper off because he is uncomfortable.,"South Africa's Nobel laureate Archbishop Desmond Tutu says he does not understand all the fuss about appointing a gay bishop, but he has urged homosexual clergy to remain celibate.",0.409704525854696,1091
Russian Federal Law is actually quite specific on this one and not as arbitrary as argued.,A women and a young girl walking pushchairs along the sidewalk.,1.255408425233997,344
"The shares represent more than half the 115.9 million shares Turner held at the end of April, according to Bloomberg data.",Five birds stand on the snow.,4.9310060962278,1132
China yuan weakens to 6.1559 against USD,I brought an Ace product that kla crab grass and you can use it below 90 degrees.,1.631680625624508,543
"You can write the book in any way you choose, as long as it works for you.","You can mix those, but in my experience, it will be very difficult at first.",0.368513259757955,1485
four people walk toward a tower,State: No funds for yeshiva that incites violence,1.379794605822237,796
A group of seven people are rafting in the rapids in a green boat.,A red double decker bus on a crowded street.,2.389171777969929,1064
Zoo worker dies after tiger attack,IAF strikes Gaza terror cell; 1 dead,0.787175412142811,911
The udders of a dairy cow that is standing in a pasture near a large building.,A woman is dancing in railway station.,0.860165130778688,891
Webster's New World Rhyming Dictionary: Clement Wood's Updated This is the rhyming dictionary I turn to first.,The black and white muzzled dog is leaping above the grass.,3.160431016061941,981
Two men are sitting in the room.,A black cow and a brown cow stands in a plain in front of an uprooted tree.,4.631142778024992,42
Poll: Cory Booker takes early lead for N.J. Senate,There is no 'still' that is not relative to some other object.,3.815083923939407,975
Chechen officials working for the Moscow-backed government are a frequent target for rebels and tension is running high ahead of next Sunday's presidential election in war-torn Chechnya.,A woman is placing eggs into a pan.,1.007203803995983,1335
Lebanon businesses strike in protest at political impasse,This is what they recommend at Oxford as introductory textbooks to students starting a Masters' in Linguistics.,4.225552966971746,652
There is NO good reason for the failure to implement video plays in professional soccer.,Toulouse shooting: France was on the highest level of security of security alert,3.916493328385542,99
Man sitting on a bench drink from a mug surrounded by rugs.,A group of people eat at a table outside.,0.360500255106564,54
Part of the accord was the implementation of a special health council that would monitor health spending and progress in reforming the health system.,"""I had mainly been"" is fine, in the context you're using it.",2.661935685053233,1331
There are dogs in the forest.,"The AAVSO data seems to indicate that it might have already peaked, at around 10.5 (visual).",2.269005300393075,107
Obama to meet with China‚Äôs Xi in California June 7-8,A dog with a red leash still attached chases over the grass toward a tennis ball.,2.894691738852535,1119
You have to define the problem before attempting a solution.,Israel press bemoans price of talks resumption,4.288398344735082,1048
Poll: Cory Booker takes early lead for N.J. Senate,"More than 10,000 people, most of them civilians, have been killed in three decades of insurgency.",0.818915130405574,62
"So you know, I do not have personal experience with this.","There is a very good reason not to refer to the Queen's spouse as ""King"" - because they aren't the King.",2.059668294975694,930
Texas residents seek healing at church after deadly blast,Buy a 3 panel screen and use it to separate the work area from the sleeping area.,2.757724054355198,664
"Colin Powell, the Secretary of State, said contacts with Iran would not stop.","I've got the same problem, where there are fields of dandelions just beyond the borders of my gardens.",4.486881063900668,1029
The people are leaving the airplane.,Obama to meet Ukrainian prime minister at White House,0.453313568208342,136
