A rubber ball rolls across a level surface. The ball will eventually stop rolling due to	NYSEDREGENTS_2014_4_10	C
Which resource is nonrenewable?	TIMSS_2007_8_pg96	A
Neutral atoms have an equal number of	Mercury_7025165	C
Which of the following observations best supports the conclusion that two animal species evolved from a common ancestor in recent geological history?	MCAS_2013_8_29415	B
A body cell that is undergoing abnormal cell division is most likely	NYSEDREGENTS_2014_8_11	3
Which observation indicates that a chemical reaction has taken place?	Mercury_7029698	D
Beth and Juan made dough by combining sugar, butter, flour, and salt. Which term best describes the dough?	Mercury_SC_408287	C
A family goes on vacation for a week. When they return home they discover that some vegetables in their refrigerator have gone bad. What is the most environmentally responsible thing for them to do with the rotten food?	MEAP_2005_5_27	C
A sample of the element copper is divided into the smallest particles possible such that each particle is still copper. Each particle can best be described as	Mercury_7213448	A
Which term best describes the movement of water through cell membranes?	Mercury_7083388	B
Which generates waves that are capable of traveling through a vacuum?	Mercury_7014455	A
Which tool would best separate sand and clay mixed in soil?	Mercury_SC_400179	A
A volcano found in the center of a tectonic plate tends to be a result of which phenomenon?	Mercury_7235708	B
A single human body cell typically contains thousands of	NYSEDREGENTS_2014_8_19	1
Individuals that carry a particular allele may have more descendants than other individuals, resulting in the allele becoming more common. Which process causes random alleles to become more common within a population?	Mercury_7242918	D
Which statement about the electromagnetic spectrum is accurate?	Mercury_7205450	D
Which gas could cause rust to form on a metal can?	TIMSS_2007_8_pg52	B
What causes a change in the speed of a moving object?	Mercury_SC_415764	A
Which process releases energy from digested food?	NYSEDREGENTS_2014_8_4	2
Melinda learned that days in some seasons have more daylight hours than in other seasons. Which season receives the most hours of sunlight in the Northern Hemisphere?	Mercury_SC_408040	C
In which of the following taxonomic groups would organisms have the least number of similarities?	Mercury_184748	A
Wolves have adapted skills for hunting large hoofed animals such as elk, deer, or moose. Wolves tend to target prey animals that are sick or weak. The wolf benefits from this strategy because it uses less energy to hunt. How would the prey animal population also benefit from this strategy?	Mercury_7176155	D
Which is an example of metamorphosis?	Mercury_SC_400004	A
Bracket fungi grow and feed on the dead wood inside of trees. What is the role of bracket fungi in an ecosystem?	Mercury_7172008	C
A bicycle is considered a complex machine because it is	MCAS_2003_5_26	C
In the 1600s Sir Isaac Newton discovered that sunlight is made up of all the colors of the rainbow. What tool did Sir Isaac Newton most likely use to make his discovery?	ACTAAP_2011_5_7	C
A plant sitting on a windowsill has wilted. A student explained that the plant wilted because it is in direct sunlight. What is another possible reason the plant wilted?	Mercury_7068828	C
The bacteria Escherichia coli (E. coli) live in the intestines of humans and make vitamins such as vitamin K and B-complex vitamins. Which would best describe the relationship between E. coli and humans?	Mercury_7158865	D
Most sand is made of quartz and has a white or brownish color. A student walking on a beach in Hawaii notices the sand is black in color. This sand most likely came from which type of rock?	Mercury_180128	C
Human DNA includes a class of genes called "tumor suppressors." What do these genes do in bone cells?	Mercury_7263463	A
Which is a good practice to help conserve energy?	Mercury_7024518	B
If a single-celled organism that uses photosynthesis has its source of light removed, it will	Mercury_7084193	B
One morning, Jane notices drops of water on the outside of a window. Later in the day, she notices that the drops have disappeared. What most likely caused the drops to disappear?	NCEOGA_2013_5_45	B
Which plant cell structures capture sunlight to produce sugars?	Mercury_7213640	D
What is the term for the amount of heat per unit mass required to raise the temperature of a material by one degree Celsius?	Mercury_7032673	D
Above a continent, a warm air mass slowly passes over a cold air mass. As the warm air begins to cool, clouds form. What will most likely happen next?	CSZ_2007_5_CSZ10148	A
In a zoo located in a warm region, which should be included in the polar bear exhibit?	Mercury_SC_400924	C
Which of the following is not passed from parents to children?	MEA_2014_5_4	B
Which scientist was the first to devise the rules of chemical reactions that are explained by modern atomic theory?	Mercury_7027318	A
The Arctic hare's brown fur turns white in winter. This adaptation helps the Arctic hare	Mercury_SC_400054	B
Which of the following describes condensation?	TIMSS_2011_4_pg76	D
Diamonds are sometimes used as the tips of drill bits. Which physical property of a diamond MOST likely makes it a good cutting tool?	Mercury_7034930	C
A student observes a substance that is highly reflective and able to conduct electricity. The substance also has a high melting point. Which is the most likely classification for this substance?	Mercury_7064663	C
The basic units of structure and function for both plants and animals are	Mercury_7100415	A
Kelly slides a flat rock across the smooth ice of a frozen pond. The rock slows down after several seconds. What causes the rock to slow down?	NAEP_2009_8_S10+1	C
A scientist designs a mathematical model of the rock cycle. The model predicts how changes in Earth processes will affect the amounts of different types of rock on Earth. Which quantity should stay the same as Earth processes change?	Mercury_7223073	D
Which process results in the formation of a new cell with a full set of chromosomes?	NYSEDREGENTS_2014_8_6	3
When rocks are exposed to wind, rain, heat, ice, or waves, the rocks	Mercury_SC_400037	B
What part of the body receives information from the senses?	Mercury_185203	B
During a walk through the Arkansas River Valley, Alex found a rock that she determined was a sedimentary rock. Which characteristics of the rock would lead Alex to this conclusion?	ACTAAP_2011_5_10	D
Which of these tools is used to measure the melting point of ice?	Mercury_SC_400303	C
Between the ages of 8 and 13, young boys' and girls' bodies begin to change. This is the beginning point of children becoming adults. During these years, the endocrine system releases certain types of hormones. What is most likely being regulated by this system?	Mercury_7140088	B
Most of the mass of the atom consists of	Mercury_7011025	C
An increase in tourism and agriculture in the Florida Everglades most likely had which effect?	Mercury_7201915	A
In which part of a tree does photosynthesis most likely take place?	Mercury_SC_405442	D
When two nitrogen atoms combine, they form a	Mercury_7082740	C
When forest trees are cleared from the land, and trees are not replanted, which of the following will most likely occur?	Mercury_SC_402278	A
Barney is a cat. Which trait was made by his environment?	Mercury_SC_417580	D
Weathering causes rocks and minerals to break into smaller pieces. Which event is the best example of weathering?	Mercury_SC_410870	D
Students were investigating the relationship between the length and period of a pendulum. They made a pendulum by using string to suspend a 0.5-kg mass from a fixed support. The students changed the length of the string and measured the time it took for the pendulum to complete ten cycles of motion. By dividing each time measurement by ten, they were able to calculate the period of the pendulum. What was the independent variable?	Mercury_7211978	A
Which most accurately describes all behavior?	Mercury_7282030	D
The formation of an ionic bond involves the	Mercury_7008803	A
Which of the following is the best example of potential energy?	Mercury_190138	C
Astronomers measure distances using very large units called light years. Which distance between celestial objects would most likely be measured in light years?	Mercury_7173513	C
Which characteristic of a plant would best help it survive in a very dry climate?	Mercury_SC_400391	C
Which of the following laboratory practices should be avoided?	Mercury_179393	A
Which is the best reason for planting a tree away from a sidewalk?	Mercury_SC_405526	C
The life cycle of some plants includes the process of pollination. Pollination is helped by	MCAS_1999_4_3	A
A wire is wrapped around a metal nail and connected to a battery. If the battery is active, the nail will	Mercury_SC_400862	D
The numbat, a small Australian marsupial, requires fallen logs and dead trees for shelter and for its primary food, termites. Loss of old-growth forests containing logs and dead trees could threaten the numbat with extinction. What would be the best method to protect the numbat from extinction?	Mercury_7203508	B
When a predator feeding on certain prey is removed from the environment, which variable will most likely determine whether or not the prey will survive?	Mercury_7016573	B
If you bounce a rubber ball on the floor, it goes up and then comes down. What causes the ball to come down?	Mercury_SC_415772	B
Persians are one of several breeds of domestic cat, Felis catus. Which attribute can be used to classify organisms as Felis catus?	Mercury_7057540	D
Most South American monkeys have color vision. But the members of one genus, Aotus , also known as "owl monkeys," do not have color vision. Scientists think that the genus evolved from monkeys that did have color vision. The ability to see color was lost when it was no longer helpful. Which other trait of the genus would contribute most to making color vision unimportant?	Mercury_417570	C
Which organelle in a plant cell captures sunlight and converts the energy into food?	Mercury_7064523	B
The force necessary to keep planets in orbit around the Sun is	Mercury_SC_401367	A
Which of these geologic features results from tectonic plates slowly moving over a hot spot?	Mercury_7090650	B
The weather forecast indicates that a warm front will be moving into the area in the next 24 hours. Which type of weather will most likely result?	NCEOGA_2013_5_48	C
Flexibility is a physical property of some matter. Which of these materials best demonstrates the property of flexibility?	MDSA_2010_4_13	C
Which of these structures is produced in an ovary?	Mercury_7247905	C
What is the function of skin on the human body?	WASL_2005_5_11	B
Students run laps around the track in physical education class. After a few laps, the students' breathing gets heavier, and their pace begins to slow. The students are most likely slowing down because	Mercury_7188265	D
The Periodic Table is arranged in rows and columns. From left to right along a row, the atomic number in each column	Mercury_401035	B
Which of these gases, on average, has the lowest volume in the atmosphere of Earth?	Mercury_7213080	D
The most significant human-induced impact on Earth's atmosphere comes from the use of which energy resource?	Mercury_7233783	B
The building of houses in Maryland uses many different materials. Which building material is made of a renewable natural resource?	MDSA_2008_5_39	C
Which tool would best help a student closely observe the smallest living thing in a drop of pond water?	AKDE&ED_2008_4_22	D
Planting certain crop plants in a field causes a disruption of the natural nitrogen cycle in that field. Which outcome would this disruption most DIRECTLY cause in the field over time?	Mercury_7026600	B
Sally noticed that there was a decline in the number of eggs her hens were laying. She decided to investigate if the decline might be caused by the amount of food she was feeding the hens. Which would be the dependent (responding) variable in Sally's investigation?	Mercury_7166740	A
Which measurement is best expressed in light-years?	Mercury_7123480	B
In which way are sugars usually transported throughout a pine tree?	Mercury_SC_413454	B
Water that has its salt removed before it can be used as drinking water is most likely to have come from	TIMSS_2011_4_pg90	D
Charged particles formed during a chemical reaction are called	Mercury_7003710	A
A grocery company found a way to keep fresh foods from spoiling when transporting them long distances. How might this new technology help people in Hawaii?	Mercury_SC_409254	A
A student notices a paw print while walking in a park. The paw print could be considered a fossil if the print was in ___.	MDSA_2010_4_24	A
Which of the following runs ONLY on electricity?	TIMSS_2007_4_pg35	C
The muscles exert forces on the body and enable movement by	Mercury_7064383	D
A cold can of juice is removed from the refrigerator and is placed outdoors on a warm day. After several minutes, moisture appears on the outside of the cold can. Which of the following statements best explains why the moisture appears?	MCAS_2013_8_29420	B
Actin filaments are part of the contractile machinery in smooth muscle cells of eukaryotic organisms. Which organelle is responsible for contractile movement in these cells?	Mercury_7248133	B
A weather balloon is about 2 meters wide when it is near the ground. It grows to about 6 meters wide at higher altitudes. Which change most likely makes the balloon become wider at higher altitudes?	Mercury_SC_413544	C
When blood that is high in carbon dioxide exits the heart, it immediately enters which body system?	Mercury_7041825	B
One method used to speed up the rate of a chemical reaction is to	Mercury_177380	A
In an electric motor, electrical energy is converted into	Mercury_7069528	A
Diamonds are formed when carbon is placed under extreme heat and pressure. This process occurs	Mercury_SC_401245	D
Sonar helps people find which information about an object?	VASoL_2011_5_19	C
Which description is an example of camouflage?	Mercury_SC_400206	C
Which object is a planet found in the Milky Way Galaxy?	Mercury_7215408	B
There are many different types of living cells on Earth. Which of these characteristics do all living cells have in common?	Mercury_7205538	A
Some scientists have suggested that the Moon was formed when a large body struck Earth and broke off a piece of Earth billions of years ago. Which observation would best support this suggestion?	WASL_2004_8_16	D
The Milky Way Galaxy looks like a band of light across the sky. Which observation would provide the best view of this band of light without a telescope?	Mercury_7210735	D
The use of the Internet has changed life for many people by directly allowing them to	Mercury_SC_400171	B
Which best describes the Sun?	Mercury_7084508	B
The relationships among elements were used to organize the elements systematically long before the behavior of electrons was understood. Which scientist is credited with this organization of elements?	Mercury_7027370	D
Planets in our solar system have different solar years. Which statement explains the cause of an Earth solar year?	MDSA_2011_5_6	B
At 10 A.M. the Sun is shining on a puddle of water on the road. At 2 P.M. the Sun is still shining and the puddle has disappeared. What happened to the water?	MCAS_1998_4_25	C
A plant growing on a hillside has a stem that curves so that the plant is vertical. This curve is not observed in plants of the same species growing on level ground. Which statement best explains the curved stem of the plant growing on the hillside?	Mercury_7014245	D
Just under half the oil that enters ocean water comes from natural oil seeps on the ocean floor. Just over half the oil in the oceans comes from human activities. Which human activity contributes the most oil to the oceans?	Mercury_7271653	A
A teacher carefully places some objects into very hot water. After one minute, which item is most likely too hot to touch?	MDSA_2011_4_36	B
Ocean currents, prevailing wind patterns, and other atmospheric disturbances are initially caused by which of these?	Mercury_7177940	C
Clouds and fog are made up of	MCAS_2005_5_27	A
What is the main function of chlorophyll in plants?	TIMSS_2007_8_pg105	A
Which is a step in the process of photosynthesis?	Mercury_SC_401178	A
Some scientists have suggested that pandas may be more closely related to raccoons than to bears. What could scientists compare between pandas and the raccoons to help classify the panda more accurately?	Mercury_7186918	B
Why do astronauts need oxygen in the backpacks of their spacesuits?	Mercury_7245140	A
Most hormones are produced by which human organ system?	NYSEDREGENTS_2014_8_5	2
A student plans to conduct an experiment to see how quickly mice learn to navigate a maze to reach a reward at the other end. Which of these will help lead to the most accurate conclusion?	Mercury_7012968	D
In areas where limestone is present underneath the soil, continued rains can alter the limestone formation. The limestone can change to a highly porous formation that can lead to the formation of caves and sinkholes. Which process is directly responsible for changing the limestone?	Mercury_7183225	D
All of the following can become fossils except	Mercury_SC_LBS10789	D
Which source of information will most likely provide a student with the most accurate information about the landforms, natural resources, climate, and precipitation of Nevada?	Mercury_7080500	D
Ocean tides result mainly from	Mercury_7007893	D
A basketball bounces on the gym floor nine times and finally comes to a rest. Which of these best explains why the basketball rises to a lower height each time it bounces?	Mercury_7163748	C
How does the latitude of a region affect its climate?	Mercury_7222933	C
When notebook paper is folded to make an airplane, what physical property of the paper changes?	VASoL_2010_3_5	C
Don throws a ball in the air. The ball comes back to the ground because	Mercury_SC_409390	B
Which external stimulus causes a plant to bend toward it?	Mercury_7252648	A
The large-scale development of personal automobiles started in the early 1900s. Which of the following was a major cost associated with the efficient use of these automobiles?	Mercury_7218558	A
A prairie dog living in a community barks loudly. Other prairie dogs nearby know that danger is near and quickly go underground to hide. Which sense are these prairie dogs using to communicate?	NYSEDREGENTS_2014_4_18	A
One example of matter is	NYSEDREGENTS_2014_8_22	3
Which object refracts light rays?	Mercury_SC_400049	D
What will happen to a cell that is placed in a hypotonic saline solution?	Mercury_7188475	B
A butterfly lays an egg. The egg hatches into a larva. The larva becomes a pupa and then changes into a butterfly. This process is called	NYSEDREGENTS_2014_4_21	D
The small stone plant has leaves that look like pebbles or stones. This characteristic helps the plant	Mercury_SC_400058	D
Which of these is an example of a non-contact force acting on an object?	Mercury_SC_406155	B
What happens to the chemical energy in methane's bonds when methane reacts with oxygen and forms H_{2}O and CO_{2}?	Mercury_400813	A
What is a common use of the mineral graphite?	LEAP__5_10316	C
Seafloor spreading provides evidence of which of the following Earth processes?	MCAS_2009_8_4	C
An object is moving in a straight line at a constant speed. What will happen to the object if no outside force acts on the object?	MDSA_2010_8_17	B
Mr. Harris mows his lawn twice each month. He claims that it is better to leave the clippings on the ground. Which long term effect will this most likely have on his lawn?	Mercury_7170835	C
Some researchers predicted that mice could learn their way around a maze quickly if given a food reward. After many trials, the results came back but differed from the hypothesis. How should the researchers proceed?	Mercury_7107398	B
There are many different processes that take place in plant and animal cells. Cellular respiration is one of those processes. What is the purpose of cellular respiration?	ACTAAP_2011_5_12	C
Christina kicks a ball. The ball moves faster when she kicks it on the concrete sidewalk than when she kicks it on the grass. Why does the ball travel slower on the grass than the sidewalk?	Mercury_SC_405721	A
Immediately before and after running a 50 metre race, your pulse and breathing rates are taken. What changes would you expect to find?	TIMSS_2003_4_pg29	C
Which steps in the water cycle most directly cause floods?	Mercury_7103338	A
An engineer tests three new ceramic parts, each of which could potentially replace a steel part inside an automotive engine. The three parts, identical in size, are each made of a different ceramic compound. The parts are heated to the same temperature and placed under the same stress loads. At the end of the test, the engineer concludes Part B is the best for the job. What was the independent variable in this test?	Mercury_7030590	D
Specialized cells protect the human body from disease-causing microbes by	NYSEDREGENTS_2014_8_7	1
The frost line of the solar system divides the terrestrial plants from the gas-giant planets. What elements make up most of the core of the planets orbiting outside of the frost line?	Mercury_7269063	D
How do warm ocean currents move to cooler ocean regions of Earth?	MEA_2010_8_14-v1	B
In order to build a wooden table, which of the following is the best thing to do first?	MCAS_2004_5_26	D
Which object most likely has magnetic properties?	Mercury_SC_401256	A
A student is conducting an investigation on static electricity. The student has three balloons and rubs two of them on a piece of wool. The student then touches each balloon to a wall to observe if static electricity would cause the balloon to stick. What is the independent variable in this investigation?	Mercury_7180968	D
The order of the elements in the periodic table is determined by their	Mercury_7083948	B
An increase in greenhouse gases, which are believed to cause global warming, is due to a change in which occurrence?	Mercury_SC_401622	C
A laser beam is aimed at four different objects. Through which of these objects will the laser beam pass and be refracted?	Mercury_188773	D
Scientists track an icy object with an orbit that ranges from the Kuiper Belt to a path between Earth and the Sun. How would this object best be classified?	Mercury_7233363	B
A student is given a sample of an unknown liquid to test in the laboratory. The student thinks that the liquid is water. Which of the following physical properties of the sample is most helpful to determine if the liquid is water?	MCAS_2009_8_18	D
After a period of steady increase, the rate of coal consumption was 50% higher during 2009 than it was during the year 2000. If this trend continues, which impact will coal consumption most likely have on the environment after the year 2010?	Mercury_7212013	D
Which invention uses natural magnetism?	Mercury_SC_LBS10689	C
Two workers are using a scaffold. One worker weighs 180 lbs. and the other weighs 200 lbs. Impact effects are assumed to increase the live load of the workers' weight by 25 percent. What is the resultant maximum live load, in pounds, that can be expected from the two workers supported by the scaffold?	MCAS_2004_9_6	B
Some sinkholes and caves are created when water dissolves certain rocks and minerals below ground. Which two parts of the water cycle are most directly responsible for the formation of sinkholes and caves?	AKDE&ED_2012_8_53	C
A longitudinal wave, such as a sound wave, can travel through	Mercury_7032550	C
A student removed a wool hat from her head. Her hair stood up from static electricity. What did her hat do to cause this?	Mercury_7172673	D
Which process below is an example of an endothermic process?	Mercury_7016783	A
A sodium (Na) atom contains 11 protons, 12 neutrons, and 11 electrons. In order to make the sodium ion Na+, what must occur to the sodium atom?	Mercury_409399	B
Which of these statements best describes the rock cycle?	Mercury_7207253	D
The disruption of which cell function leads to gene mutations that result in cancer?	Mercury_7227990	D
In photosynthesis, plants use chlorophyll to produce	Mercury_SC_402253	A
One difference between the Moon and Earth is that the Moon	Mercury_SC_400194	B
In an atom, the electrons can be found	Mercury_7032568	A
What event is most likely responsible for a rapid change at the surface of Earth?	Mercury_SC_LBS10612	A
Biotic nitrogen fixation is performed by certain	Mercury_7008330	C
After rubbing a rubber brush on wool, Gilbert is able to use the brush to pick up small strips of paper. What causes the paper to be attracted to the brush?	Mercury_7108413	C
The influence of the Moon on the tides on Earth is greater than that of the Sun. Which best explains this?	Mercury_7176085	D
If a student wants to measure the efficiency of an incandescent light bulb in a laboratory, which instrument would most likely be used to determine heat loss?	Mercury_7043593	C
What is the most likely reason the giant sloth became extinct in North America and Cuba?	Mercury_7033705	D
When compared to the Sun, red dwarf stars are	Mercury_7114083	B
What energy change takes place when a piece of bread is toasted in a toaster?	Mercury_SC_LBS10785	B
In what way can forest fires affect the lithosphere?	Mercury_7114013	A
Which body system is responsible for breaking down food into molecules that it absorbs?	Mercury_192903	A
Which object is best used to demonstrate the bending of light as it passes through a substance?	Mercury_7082093	A
When an earthquake occurs, the speed of the seismic waves changes as they	Mercury_7004708	A
What force is needed to help stop a child from slipping on ice?	Mercury_SC_LBS10783	B
Many animals are still being hunted for their fur. Because of this, many of these animals are in danger of	Mercury_7037433	B
Solar energy is referred to as the energy of the future because	Mercury_SC_400033	B
Which processes occur in all species of animals?	NYSEDREGENTS_2014_4_25	B
What evidence is there that the gravitational pull of the Moon has a direct effect on Earth?	Mercury_SC_402287	D
Which structure best protects a cactus from being eaten by animals?	Mercury_SC_414364	C
What is the primary function of macrophages?	Mercury_7250215	B
In the heart there is a group of specialized cells that regulates the frequency of the heartbeat. During strenuous exercise, the group of cells will most likely	Mercury_7138898	C
Which human body systems are most directly involved when a person is walking?	Mercury_7010920	A
Calcium carbonate (CaCO_{3}) is considered a compound because it is made up of two or more	Mercury_403682	B
Modern factories and industrial plants have filters that remove much of the sulfur from their emissions before it reaches the atmosphere. This design feature helps most in reducing the contribution of factories to which environmental problem?	Mercury_7026828	A
Which condition is most likely to cause the formation of a temperature inversion?	Mercury_7235760	A
A young boy and his brothers have green eyes. This trait is best described as	Mercury_406772	C
Which term best describes body system defects that offspring may express when born?	Mercury_7217525	A
Which type of precipitation consists of frozen rain drops?	Mercury_SC_405302	A
A nuclear reaction, such as those which occur in a nuclear power plant, can be classified as what type of reaction?	Mercury_7032708	C
The force of gravitational attraction between Earth and any object on Earth is measured as	Mercury_7082583	B
Which example shows a chemical change to food during digestion?	Mercury_7245875	B
The air in front of a meteor is compressed as it passes through the atmosphere of Earth. This causes the meteor to	Mercury_7122798	C
Martina only washes her sweater after she has worn it several times. Martina is helping the environment by ___.	VASoL_2008_3_39	D
Fruit flies reproduce by sexual reproduction. What percent of genes does a fertilized egg of a fruit fly receive from one parent?	MSA_2015_8_26	B
The forelimb of the monkey, bat, penguin, and alligator look very different on the outside, but their skeletal structures are similar. This evidence suggests that these animals	Mercury_177013	A
What allows two students standing ten feet apart to hear each other talk?	Mercury_SC_400185	A
What should a student do if he gets a red, itchy rash after a class field trip?	Mercury_SC_402159	C
The presence of an animal fossil in a rock gives evidence of	VASoL_2009_5_31	D
Which action does a kitten learn from its mother?	Mercury_SC_401598	C
Support cables in a suspension bridge are most stressed by which of the following forces?	MCAS_2004_8_24	C
What is a main feature of plains?	Mercury_SC_413081	A
Decomposers are important in the food chain because they	CSZ_2008_5_CSZ50776	C
Bridge inspectors have determined that a bridge is unsafe. Which of the following is the BEST design process the company should use to correct the problem?	MCAS_1998_4_22	D
Which planet has characteristics that make it the most likely planet for the discovery of extra-terrestrial life?	Mercury_7267785	D
Organisms can be classified according to the flow of energy in a food chain. Which is the correct order of the flow of energy?	Mercury_SC_405035	B
Which of the following can make objects repel each other?	TIMSS_2003_4_pg85	B
Of the choices listed, what is the best way to conserve water in a home?	Mercury_7032200	D
Martin grew some bean plants. He made a list of what the bean plants needed to survive and grow. Which gas do the plants need when they make their own food?	Mercury_SC_408374	D
Which factor causes global wind patterns?	LEAP_2009_8_10431	B
The statement "gold is more dense than lead" is	Mercury_7082460	B
Which process contributes most to the formation of a sinkhole?	Mercury_7143150	D
Which of these questions is best answered by observing the habitat of an insect?	Mercury_7103373	D
Which characteristic of frogs is an adaptation to living in water?	Mercury_SC_407720	B
In the construction of a house, the words excavation, slab, and footing are associated with the	MCAS_2002_8_19	D
Habitat becomes a major factor in the extinction of a species when	Mercury_7009940	B
Every copy of a particular protein manufactured by a cell shows the same incorrect amino acid at the same point in its structure. According to the central dogma of molecular biology, in which structure does this error originate?	Mercury_7239645	A
Some molecules used to manufacture plastic objects are long and tangled. They straighten when force is applied to them and then return to their shorter, tangled shape. Which common object is most likely made using such molecules?	Mercury_7026268	B
Water that evaporates from lakes and streams condenses into clouds and later falls as rain. The property of water that is demonstrated is the ability to	Mercury_7057610	B
The top layers of soil are important because they -	VASoL_2009_5_14	B
A scientific guess about the cause and effect of an event is called	Mercury_SC_400589	C
What features do all insects have?	TIMSS_1995_8_I11	C
How does a mushroom obtain energy?	MCAS_2000_8_30	C
Three main sequence stars are being compared. Which characteristic would these three stars most likely have in common?	Mercury_7171553	A
Some natural disasters can have a large effect on the global climate. Which type of natural disaster would produce the greatest decrease in solar radiation reaching the surface of Earth for the longest period of time?	Mercury_7190015	D
What object is made of hot gas and is the most massive object in our solar system?	Mercury_7032830	A
Which of the following is a slow process that changes Earth's surface?	AIMS_2008_4_17	C
Which of the following is the greatest source of wild fish for human populations?	Mercury_7271618	D
Which best describes the characteristics of a river basin?	NCEOGA_2013_8_46	A
Tides on Earth are influenced more by the Moon than the Sun because the Moon is	Mercury_7084560	D
When dense, cold air pushes beneath warmer atmospheric air, the lighter, warmer air rises. As this air rises into the atmosphere, it cools and some of the water vapor in it condenses. Which of the following will most likely form as this occurs?	MCAS_2005_8_35	A
Herbivores that evolved on grassy plains are likely to naturally select for traits different than herbivores that evolved in rain forests. Which trait is a plains herbivore most likely to develop over thousands of years?	Mercury_7202388	A
A student writes the following statement in a journal: "It was 84°F at 3 p.m. on Tuesday in the schoolyard." This statement best describes which system?	Mercury_7210403	A
When using a hot plate, students should not	Mercury_SC_401826	A
Which subatomic particles are involved in the nuclear fusion that powers the Sun?	Mercury_7269028	A
What do all vertebrate animals have in common?	Mercury_SC_407784	B
When astronomers want to measure the distance between nearby stars, they often use	Mercury_7042508	B
Which of these is the best evidence that Earth's continental landmasses drifted apart over time?	Mercury_7271443	A
In humans, where does the absorption of food into the blood stream mainly take place?	TIMSS_2003_8_pg98	D
Which human activity contributes to the formation of acid rain?	Mercury_7029873	C
What procedure should be performed after any handling of a plant sample in a lab?	Mercury_7228323	C
In which of the following cases would a decrease in friction be most beneficial?	Mercury_7217140	C
Decayed prehistoric plants have helped in the formation of	Mercury_SC_400515	A
Oxygen and sugar are the products of	MCAS_2003_8_13	C
Scientists often work together to solve a problem. Sometimes they work in laboratories. Sometimes they are outside doing fieldwork. The chart provides a list of some careers in science. Which scientists might work together to save a polluted wetland?	OHAT_2009_5_4	A
How many chromosomes are found in a fertilized human egg cell?	ACTAAP_2012_7_16	D
Peptide bonds in proteins can be broken down by the enzyme peptidase. Adrian orders a hamburger and French fries for lunch. He adds cheese and mayonnaise to his hamburger, and then sits down to eat lunch with his friends. Which structure would most likely result from the action of peptidase in Adrian's small intestine?	Mercury_7156800	C
Cows are farm animals that eat only plants. Which of these kinds of living things is a cow?	VASoL_2007_3_32	B
Bone cells need nutrients. Which two systems get nutrients to bone cells?	Mercury_SC_416126	A
Which describes a material that is not a food?	Mercury_SC_416133	B
An example of a calcium carbonate deposit in the lithosphere is	Mercury_7254520	A
The color in a Tortoiseshell cat can only be produced by two X chromosomes. This would mean that these types of cats are always	Mercury_7037415	B
Which is the most appropriate SI unit to use for expressing the mass of an automobile?	Mercury_7221533	D
Some scientists think their new car fuel will produce fewer chemicals than burning gasoline. The scientists test their hypothesis by performing several trials to compare the fuels. If the results of the trials agree with their hypothesis, in which area will their research most likely help?	Mercury_SC_410965	C
A student sets up an investigation to test the strength of magnets. He has several magnets of different sizes, shapes, and masses. He uses the magnets to lift metal paper clips. How is the strength of a magnet defined in the investigation?	TIMSS_2011_8_pg106	C
Which of these is the best example of organisms interacting with each other in an ecosystem?	Mercury_406736	B
A television commercial claims that an all-natural cereal will provide the daily nutrition needed for adults. Which information on the cereal box best supports this claim?	Mercury_SC_400691	B
Which process in an apple tree primarily results from cell division?	NYSEDREGENTS_2014_8_18	1
Which of these must be absorbed by animal cells in order to grow?	Mercury_404901	C
In which type of blood vessel is blood pressure normally monitored?	Mercury_7006265	B
Which of the following correctly explains how atmospheric nitrogen is converted to nitrogen compounds used by living organisms?	MCAS_2006_9_16	C
A sailboat travels 35 km in 5 hr. Which of the following describes the motion of the sailboat?	MCAS_2006_9_9-v1	D
A movie studio will use two methods of communication, television and the Internet, to advertise a new movie. Which of the following must both methods of communication use in order to show the advertisements to viewers around the world?	MCAS_2011_8_17687	B
A medium-sized star in the middle of its life cycle, such as the Sun, is most likely to emit which color of light?	Mercury_7214480	D
A satellite image can help scientists locate the area where two plates have diverged by showing the existence of	Mercury_7094098	C
Which device would most likely be used to produce light energy?	Mercury_SC_401188	A
Scientists at a local university have been studying the impact that people have on Earth. One of the areas being studied is how the burning of fossil fuels affects the environment. Which effect of fossil fuel burning have the scientists most likely evaluated?	Mercury_7193078	C
